input_length,output_length,latency,timestamp,architecture,scale
1256,72,0.0013,26594040732.0,Dense,30-100B
1266,88,0.0013,26595118577.0,Dense,30-100B
3042,51,0.0007,26597040364.0,Dense,30-100B
1252,78,0.0013,26597145343.0,Dense,30-100B
3323,28,0.0015,26598017126.0,Dense,30-100B
3351,148,0.0013,26600015401.0,Dense,30-100B
74,1,0.0013,26601014260.0,Dense,30-100B
2922,97,0.0022,26601153774.0,Dense,30-100B
76,590,0.0013,26603059100.0,Dense,30-100B
230,7,0.0022,26603080096.0,Dense,30-100B
58,1,0.0013,26603119061.0,Dense,30-100B
132,1,0.0022,26605011963.0,Dense,30-100B
638,60,0.0007,26609012485.0,Dense,30-100B
829,29,0.0013,26610122337.0,Dense,30-100B
2297,341,0.0019,26612080530.0,Dense,30-100B
2430,47,0.0021,26613175606.0,Dense,30-100B
569,15,0.0013,26615019798.0,Dense,30-100B
567,200,0.0014,26616050222.0,Dense,30-100B
29,856,0.0007,26622107527.0,Dense,30-100B
3344,113,0.0016,26622110165.0,Dense,30-100B
1245,213,0.0007,26624012868.0,Dense,30-100B
569,22,0.0007,26626093686.0,Dense,30-100B
91,2496,0.0013,26627025538.0,Dense,30-100B
278,43,0.0008,26629000185.0,Dense,30-100B
3643,251,0.0016,26630013742.0,Dense,30-100B
569,12,0.0008,26632077682.0,Dense,30-100B
2425,2639,0.0013,26636052196.0,Dense,30-100B
1404,102,0.0017,26641036652.0,Dense,30-100B
3344,93,0.0006,26647020401.0,Dense,30-100B
124,1,0.0013,26649009988.0,Dense,30-100B
2220,645,0.0015,26650022661.0,Dense,30-100B
553,7,0.0007,26652069935.0,Dense,30-100B
70,1,0.0013,26654037081.0,Dense,30-100B
150,2040,0.0007,26656010120.0,Dense,30-100B
204,1570,0.0016,26658049487.0,Dense,30-100B
70,1,0.0014,26659105711.0,Dense,30-100B
415,25,0.0012,26660067380.0,Dense,30-100B
116,25,0.0013,26665055126.0,Dense,30-100B
110,656,0.0022,26665083330.0,Dense,30-100B
1282,184,0.0022,26671048870.0,Dense,30-100B
306,1139,0.0007,26677012210.0,Dense,30-100B
3131,412,0.0022,26678063345.0,Dense,30-100B
377,57,0.0012,26684105643.0,Dense,30-100B
777,288,0.0015,26686011492.0,Dense,30-100B
237,1,0.0013,26692075749.0,Dense,30-100B
2223,750,0.0016,26694013452.0,Dense,30-100B
367,758,0.0022,26696146726.0,Dense,30-100B
255,6,0.0014,26702062195.0,Dense,30-100B
93,850,0.0016,26703007403.0,Dense,30-100B
3486,3701,0.0008,26706006000.0,Dense,30-100B
1226,4232,0.002,26707064208.0,Dense,30-100B
278,9,0.0013,26710149563.0,Dense,30-100B
719,972,0.0014,26714051402.0,Dense,30-100B
1240,178,0.0021,26717022347.0,Dense,30-100B
1435,95,0.0016,26717113583.0,Dense,30-100B
1311,309,0.0019,26718128153.0,Dense,30-100B
111,1,0.0007,26719004853.0,Dense,30-100B
126,1,0.0013,26721024812.0,Dense,30-100B
282,361,0.0006,26728081133.0,Dense,30-100B
1264,215,0.0007,26730029159.0,Dense,30-100B
819,24,0.0022,26737042888.0,Dense,30-100B
1257,40,0.0013,26743173258.0,Dense,30-100B
734,81,0.0016,26748015937.0,Dense,30-100B
137,57,0.0021,26748064447.0,Dense,30-100B
699,6,0.0007,26749055684.0,Dense,30-100B
636,77,0.0022,26750034259.0,Dense,30-100B
226,996,0.0013,26751107985.0,Dense,30-100B
2903,156,0.0007,26753090217.0,Dense,30-100B
3643,132,0.0021,26755049578.0,Dense,30-100B
312,12,0.0012,26756083236.0,Dense,30-100B
853,556,0.0049,26757042885.0,Dense,30-100B
453,19,0.0012,26769071282.0,Dense,30-100B
2848,193,0.0013,26770048172.0,Dense,30-100B
1259,69,0.0008,26772020548.0,Dense,30-100B
134,1,0.0007,26777128598.0,Dense,30-100B
4284,327,0.0007,26777133290.0,Dense,30-100B
8062,1017,0.0015,26779007985.0,Dense,30-100B
1990,3596,0.0021,26781142956.0,Dense,30-100B
131,1068,0.0007,26783054244.0,Dense,30-100B
3344,144,0.0014,26792004213.0,Dense,30-100B
1649,119,0.0015,26792012201.0,Dense,30-100B
555,152,0.0014,26792046563.0,Dense,30-100B
3630,199,0.0021,26793018966.0,Dense,30-100B
2689,120,0.0016,26796042840.0,Dense,30-100B
2745,23,0.0012,26798074079.0,Dense,30-100B
107,963,0.0007,26801045621.0,Dense,30-100B
185,2481,0.0007,26801050827.0,Dense,30-100B
635,1,0.0007,26802001537.0,Dense,30-100B
3344,120,0.0014,26803083222.0,Dense,30-100B
216,1138,0.0021,26804012137.0,Dense,30-100B
2234,389,0.0007,26807045542.0,Dense,30-100B
762,34,0.0012,26813042067.0,Dense,30-100B
643,25,0.0022,26814031988.0,Dense,30-100B
282,323,0.0022,26814042133.0,Dense,30-100B
600,16,0.0013,26814147949.0,Dense,30-100B
2276,421,0.0021,26815097095.0,Dense,30-100B
2882,244,0.0021,26818019655.0,Dense,30-100B
729,324,0.0006,26818073098.0,Dense,30-100B
1576,315,0.0022,26819042456.0,Dense,30-100B
6708,518,0.0014,26823001972.0,Dense,30-100B
3643,122,0.0014,26827103816.0,Dense,30-100B
2888,296,0.0013,26829079067.0,Dense,30-100B
2389,1842,0.0012,26830044070.0,Dense,30-100B
138,54,0.0017,26830055570.0,Dense,30-100B
815,23,0.0013,26834052259.0,Dense,30-100B
2258,612,0.0014,26836011833.0,Dense,30-100B
1518,1,0.0007,26837121048.0,Dense,30-100B
2882,263,0.0007,26837129519.0,Dense,30-100B
72,1,0.0007,26839013819.0,Dense,30-100B
1366,488,0.0013,26852065956.0,Dense,30-100B
2935,387,0.0013,26855025941.0,Dense,30-100B
157,1,0.0007,26856056159.0,Dense,30-100B
1084,118,0.0008,26861118461.0,Dense,30-100B
352,1496,0.0016,26862001974.0,Dense,30-100B
3643,102,0.0007,26863051438.0,Dense,30-100B
1436,73,0.0014,26865082991.0,Dense,30-100B
1444,181,0.0021,26871107108.0,Dense,30-100B
3704,843,0.0015,26874023699.0,Dense,30-100B
3351,128,0.0014,26875163573.0,Dense,30-100B
919,172,0.0015,26876039742.0,Dense,30-100B
541,843,0.0007,26878050022.0,Dense,30-100B
1657,147,0.0016,26881039438.0,Dense,30-100B
1339,189,0.0014,26884134070.0,Dense,30-100B
2118,375,0.0022,26885138340.0,Dense,30-100B
2723,92,0.001,26886022054.0,Dense,30-100B
3344,115,0.0022,26887090338.0,Dense,30-100B
1768,240,0.0028,26887162129.0,Dense,30-100B
1520,112,0.0017,26889036918.0,Dense,30-100B
3224,249,0.0016,26890126981.0,Dense,30-100B
622,138,0.0012,26891167360.0,Dense,30-100B
2367,33,0.0013,26893090991.0,Dense,30-100B
705,92,0.0021,26898047006.0,Dense,30-100B
1750,209,0.0022,26899014943.0,Dense,30-100B
816,34,0.0007,26902066764.0,Dense,30-100B
147,1624,0.0015,26903011445.0,Dense,30-100B
502,34,0.0008,26903016404.0,Dense,30-100B
3260,213,0.0014,26905135275.0,Dense,30-100B
2243,379,0.0006,26910122004.0,Dense,30-100B
102,1000,0.0016,26911070925.0,Dense,30-100B
580,159,0.0007,26912074776.0,Dense,30-100B
734,49,0.0012,26913099701.0,Dense,30-100B
3889,96,0.0016,26914089723.0,Dense,30-100B
2996,262,0.0013,26915012152.0,Dense,30-100B
248,4,0.0022,26915018174.0,Dense,30-100B
31,175,0.0015,26920096540.0,Dense,30-100B
2309,399,0.0017,26922052506.0,Dense,30-100B
826,150,0.0008,26926006827.0,Dense,30-100B
2299,445,0.0013,26932005866.0,Dense,30-100B
3072,77,0.0021,26932009905.0,Dense,30-100B
597,68,0.0008,26933001276.0,Dense,30-100B
79,1,0.0014,26934040665.0,Dense,30-100B
3249,269,0.0016,26934083480.0,Dense,30-100B
2221,479,0.0017,26938050255.0,Dense,30-100B
936,66,0.0012,26943111796.0,Dense,30-100B
1355,71,0.0012,26947041690.0,Dense,30-100B
3630,184,0.0006,26948099908.0,Dense,30-100B
324,31,0.0013,26949078254.0,Dense,30-100B
55,2,0.0015,26950054467.0,Dense,30-100B
374,55,0.0013,26951045067.0,Dense,30-100B
109,1,0.0012,26960017944.0,Dense,30-100B
60,1,0.0013,26960079946.0,Dense,30-100B
829,78,0.0007,26961078050.0,Dense,30-100B
1250,33,0.0006,26961192691.0,Dense,30-100B
326,23,0.0013,26967165676.0,Dense,30-100B
961,1,0.0012,26973018024.0,Dense,30-100B
964,95,0.0016,26974014431.0,Dense,30-100B
744,59,0.0022,26975206624.0,Dense,30-100B
2237,761,0.0014,26976004691.0,Dense,30-100B
2335,540,0.0021,26978029804.0,Dense,30-100B
840,69,0.0008,26979003376.0,Dense,30-100B
588,41,0.0021,26979027060.0,Dense,30-100B
296,1,0.0016,26980011733.0,Dense,30-100B
1995,216,0.0007,26984018622.0,Dense,30-100B
251,286,0.0012,26988037001.0,Dense,30-100B
1546,164,0.0007,26988057610.0,Dense,30-100B
2330,502,0.0023,26989035207.0,Dense,30-100B
1068,242,0.0015,26989038883.0,Dense,30-100B
336,27,0.0008,26992075340.0,Dense,30-100B
186,2154,0.0016,26995070046.0,Dense,30-100B
363,31,0.0007,26996021109.0,Dense,30-100B
3630,144,0.0015,26996037506.0,Dense,30-100B
3344,168,0.0017,26996046898.0,Dense,30-100B
1095,1860,0.0007,26999013405.0,Dense,30-100B
1247,34,0.0021,27000070898.0,Dense,30-100B
2377,1375,0.0007,27001054209.0,Dense,30-100B
2349,446,0.0015,27002051461.0,Dense,30-100B
477,25,0.0014,27008017248.0,Dense,30-100B
4898,203,0.0021,27009041516.0,Dense,30-100B
1074,73,0.0016,27015075099.0,Dense,30-100B
391,54,0.0021,27020046327.0,Dense,30-100B
134,1,0.0022,27021076772.0,Dense,30-100B
913,267,0.0014,27022004289.0,Dense,30-100B
2651,163,0.0017,27025038051.0,Dense,30-100B
2871,410,0.0006,27026015688.0,Dense,30-100B
976,60,0.0013,27033049867.0,Dense,30-100B
4173,365,0.0023,27033053671.0,Dense,30-100B
2684,358,0.0016,27033068473.0,Dense,30-100B
919,42,0.0007,27033072825.0,Dense,30-100B
56,589,0.0022,27037077817.0,Dense,30-100B
1407,139,0.0016,27043069320.0,Dense,30-100B
96,333,0.0007,27045014396.0,Dense,30-100B
382,73,0.0013,27048027146.0,Dense,30-100B
1478,132,0.0014,27049013732.0,Dense,30-100B
2468,93,0.0015,27053028116.0,Dense,30-100B
868,150,0.0015,27055048213.0,Dense,30-100B
336,172,0.0013,27055072039.0,Dense,30-100B
1752,149,0.0022,27056067097.0,Dense,30-100B
116,29,0.0016,27058075859.0,Dense,30-100B
458,866,0.0015,27061033475.0,Dense,30-100B
1779,106,0.0023,27063038661.0,Dense,30-100B
2561,13,0.0012,27067040926.0,Dense,30-100B
3630,128,0.0015,27067052426.0,Dense,30-100B
4870,189,0.0012,27067077506.0,Dense,30-100B
1327,92,0.0007,27068004400.0,Dense,30-100B
6006,26,0.0014,27080094365.0,Dense,30-100B
590,20,0.0023,27084065165.0,Dense,30-100B
826,39,0.0022,27084066230.0,Dense,30-100B
1328,76,0.0021,27084068402.0,Dense,30-100B
694,523,0.0014,27090009756.0,Dense,30-100B
1176,60,0.0012,27091022672.0,Dense,30-100B
3224,108,0.0021,27091153104.0,Dense,30-100B
468,87,0.0013,27092137453.0,Dense,30-100B
1416,89,0.0022,27096059576.0,Dense,30-100B
2736,209,0.0023,27103133884.0,Dense,30-100B
2594,526,0.0021,27106088702.0,Dense,30-100B
2600,386,0.0017,27109098697.0,Dense,30-100B
562,100,0.0007,27112004218.0,Dense,30-100B
2523,1293,0.0022,27112048056.0,Dense,30-100B
885,162,0.0008,27113006775.0,Dense,30-100B
800,36,0.0023,27118060510.0,Dense,30-100B
377,10,0.0012,27118070719.0,Dense,30-100B
640,49,0.0007,27118076817.0,Dense,30-100B
3224,223,0.0028,27118082672.0,Dense,30-100B
2262,426,0.0017,27120042531.0,Dense,30-100B
486,1623,0.0044,27126064979.0,Dense,30-100B
3351,143,0.0021,27128066801.0,Dense,30-100B
6711,393,0.0015,27139074067.0,Dense,30-100B
1360,723,0.0025,27148068200.0,Dense,30-100B
2947,231,0.0024,27149042782.0,Dense,30-100B
935,71,0.0012,27156080365.0,Dense,30-100B
538,11,0.0021,27157017571.0,Dense,30-100B
809,50,0.0013,27159107611.0,Dense,30-100B
708,137,0.0022,27163080314.0,Dense,30-100B
2156,34,0.0014,27165015366.0,Dense,30-100B
1434,196,0.0007,27166120366.0,Dense,30-100B
118,38,0.0021,27168148139.0,Dense,30-100B
536,9,0.0007,27170026029.0,Dense,30-100B
211,1341,0.0013,27174063519.0,Dense,30-100B
2639,137,0.0014,27174143107.0,Dense,30-100B
175,19,0.0022,27175015147.0,Dense,30-100B
1315,80,0.0012,27176079678.0,Dense,30-100B
1322,77,0.0022,27181051650.0,Dense,30-100B
1530,112,0.0023,27182028137.0,Dense,30-100B
3649,172,0.0006,27184017855.0,Dense,30-100B
1334,91,0.0012,27185156633.0,Dense,30-100B
2927,127,0.0006,27187020585.0,Dense,30-100B
142,1007,0.0021,27188068089.0,Dense,30-100B
3919,32,0.0022,27190147461.0,Dense,30-100B
946,67,0.0013,27192084300.0,Dense,30-100B
3046,39,0.0014,27197041401.0,Dense,30-100B
22747,0,0.0015,27197068305.0,Dense,30-100B
1996,191,0.0014,27199011858.0,Dense,30-100B
3630,222,0.0017,27200059059.0,Dense,30-100B
5036,662,0.0012,27201071234.0,Dense,30-100B
1721,88,0.0015,27201142421.0,Dense,30-100B
2188,38,0.0024,27202103258.0,Dense,30-100B
137,55,0.0013,27205133950.0,Dense,30-100B
66,1,0.0008,27209087363.0,Dense,30-100B
1812,112,0.0016,27212046385.0,Dense,30-100B
2977,128,0.0008,27217103471.0,Dense,30-100B
559,865,0.0013,27219138560.0,Dense,30-100B
2285,775,0.0009,27221028658.0,Dense,30-100B
3029,5,0.0016,27221050753.0,Dense,30-100B
24,632,0.0022,27223095562.0,Dense,30-100B
3630,134,0.0021,27224072411.0,Dense,30-100B
159,70,0.0008,27224080701.0,Dense,30-100B
3643,201,0.0014,27225009398.0,Dense,30-100B
3265,116,0.0017,27230044782.0,Dense,30-100B
534,10,0.0014,27236046416.0,Dense,30-100B
3277,214,0.0022,27238037611.0,Dense,30-100B
3438,123,0.0022,27239077529.0,Dense,30-100B
3351,981,0.0016,27242076908.0,Dense,30-100B
2945,380,0.0012,27243072864.0,Dense,30-100B
3924,55,0.0007,27250112300.0,Dense,30-100B
3763,72,0.0008,27251056007.0,Dense,30-100B
433,167,0.0017,27252041528.0,Dense,30-100B
1127,597,0.0023,27254040860.0,Dense,30-100B
1313,242,0.0016,27258073514.0,Dense,30-100B
3344,132,0.0009,27259035853.0,Dense,30-100B
1312,209,0.0007,27259039654.0,Dense,30-100B
2378,888,0.0022,27259065885.0,Dense,30-100B
3224,127,0.0022,27260017044.0,Dense,30-100B
2589,256,0.0016,27264038498.0,Dense,30-100B
1375,213,0.0014,27265045998.0,Dense,30-100B
1388,371,0.0016,27269038661.0,Dense,30-100B
2901,308,0.0025,27270116041.0,Dense,30-100B
2206,347,0.0015,27271070115.0,Dense,30-100B
2965,314,0.0013,27273039315.0,Dense,30-100B
1628,245,0.0014,27274994895.0,Dense,30-100B
2445,144,0.0022,27277110218.0,Dense,30-100B
1007,1386,0.0007,27280019895.0,Dense,30-100B
1894,1,0.0012,27280040576.0,Dense,30-100B
424,575,0.0021,27281011524.0,Dense,30-100B
60,1,0.0013,27284048513.0,Dense,30-100B
1145,292,0.0021,27287082326.0,Dense,30-100B
2347,412,0.0008,27291041448.0,Dense,30-100B
1311,193,0.0017,27302055003.0,Dense,30-100B
5628,565,0.0013,27302148961.0,Dense,30-100B
358,11,0.0007,27304024016.0,Dense,30-100B
32332,0,2.1135,27305123773.0,Dense,30-100B
1490,113,0.0021,27306040775.0,Dense,30-100B
378,71,0.0007,27307019792.0,Dense,30-100B
1834,128,0.0022,27307021014.0,Dense,30-100B
1406,147,0.0005,27307047488.0,Dense,30-100B
1362,98,0.0021,27309074804.0,Dense,30-100B
808,40,0.0021,27310087634.0,Dense,30-100B
2943,181,0.0013,27313016350.0,Dense,30-100B
865,44,0.0008,27314009458.0,Dense,30-100B
797,23,0.0013,27314065763.0,Dense,30-100B
907,309,0.002,27317043421.0,Dense,30-100B
1127,820,0.0012,27318125283.0,Dense,30-100B
788,48,0.0018,27320112414.0,Dense,30-100B
1944,212,0.0021,27321051973.0,Dense,30-100B
511,1,0.0022,27324031238.0,Dense,30-100B
2388,214,0.0015,27324033192.0,Dense,30-100B
102,2032,0.0014,27327068148.0,Dense,30-100B
1758,29,0.0012,27330036760.0,Dense,30-100B
3351,113,0.0017,27330102789.0,Dense,30-100B
3630,153,0.0016,27332017155.0,Dense,30-100B
1442,129,0.0009,27340033186.0,Dense,30-100B
412,1,0.001,27342028635.0,Dense,30-100B
1535,272,0.0016,27343127797.0,Dense,30-100B
1849,113,0.0008,27350050344.0,Dense,30-100B
2942,23,0.0007,27352019576.0,Dense,30-100B
1694,254,0.0021,27354157148.0,Dense,30-100B
1006,79,0.0007,27355078496.0,Dense,30-100B
3351,175,0.0016,27356044265.0,Dense,30-100B
1982,16,0.0021,27356046564.0,Dense,30-100B
4319,14,0.0007,27363007902.0,Dense,30-100B
2451,420,0.0017,27364029489.0,Dense,30-100B
69,470,0.0014,27367012954.0,Dense,30-100B
2002,26,0.0026,27368068307.0,Dense,30-100B
511,25,0.0013,27368069185.0,Dense,30-100B
1849,149,0.0022,27369039230.0,Dense,30-100B
3103,190,0.0021,27371014439.0,Dense,30-100B
391,10,0.0013,27371043515.0,Dense,30-100B
2943,266,0.0012,27371078577.0,Dense,30-100B
143,993,0.0008,27374162458.0,Dense,30-100B
1777,128,0.0008,27378075885.0,Dense,30-100B
2150,34,0.0007,27384010376.0,Dense,30-100B
1516,201,0.0017,27385013045.0,Dense,30-100B
5340,45,0.0013,27385039791.0,Dense,30-100B
2020,106,0.0008,27387013104.0,Dense,30-100B
16,576,0.0016,27389059506.0,Dense,30-100B
3216,239,0.0013,27390032067.0,Dense,30-100B
620,15,0.0009,27391024360.0,Dense,30-100B
545,2575,0.0007,27391042029.0,Dense,30-100B
1146,302,0.0009,27399074369.0,Dense,30-100B
54,551,0.0007,27403003948.0,Dense,30-100B
1324,72,0.0022,27404068884.0,Dense,30-100B
2236,331,0.0017,27412072800.0,Dense,30-100B
3643,87,0.0015,27414009723.0,Dense,30-100B
3351,113,0.0016,27415075540.0,Dense,30-100B
3224,177,0.0022,27416199678.0,Dense,30-100B
2938,23,0.0007,27417007713.0,Dense,30-100B
2189,210,0.0017,27424035409.0,Dense,30-100B
3351,156,0.0014,27429008358.0,Dense,30-100B
1969,1,0.0009,27436045916.0,Dense,30-100B
1103,1,0.0013,27437082583.0,Dense,30-100B
3991,214,0.0022,27438017528.0,Dense,30-100B
109,493,0.0007,27441006590.0,Dense,30-100B
599,39,0.0013,27442023961.0,Dense,30-100B
429,23,0.0012,27444063636.0,Dense,30-100B
245,728,0.0016,27446053935.0,Dense,30-100B
2721,23,0.0013,27446102831.0,Dense,30-100B
100,1444,0.0021,27447017087.0,Dense,30-100B
985,155,0.0013,27448109614.0,Dense,30-100B
698,1,0.0012,27453045736.0,Dense,30-100B
374,46,0.0007,27454071887.0,Dense,30-100B
2744,140,0.0021,27454115622.0,Dense,30-100B
2957,113,0.0021,27457018749.0,Dense,30-100B
41,941,0.0016,27464045430.0,Dense,30-100B
1317,66,0.0014,27473160222.0,Dense,30-100B
2351,441,0.0008,27475081072.0,Dense,30-100B
1314,258,0.0023,27479048906.0,Dense,30-100B
64,1086,0.0012,27480069478.0,Dense,30-100B
2232,183,0.0021,27483048916.0,Dense,30-100B
2372,98,0.0022,27485035062.0,Dense,30-100B
2970,313,0.0013,27486013712.0,Dense,30-100B
139,528,0.0017,27487102771.0,Dense,30-100B
301,14,0.0012,27490045392.0,Dense,30-100B
975,66,0.0007,27494007248.0,Dense,30-100B
942,86,0.0008,27496019196.0,Dense,30-100B
460,16,0.0012,27497010909.0,Dense,30-100B
2929,316,0.0012,27497046944.0,Dense,30-100B
2095,162,0.0017,27498051164.0,Dense,30-100B
53,566,0.0007,27499024989.0,Dense,30-100B
3643,131,0.0021,27499055237.0,Dense,30-100B
136,63,0.0008,27501100942.0,Dense,30-100B
3864,109,0.0007,27502015201.0,Dense,30-100B
3227,207,0.0008,27503037317.0,Dense,30-100B
711,6,0.0013,27504065282.0,Dense,30-100B
893,86,0.0008,27506073036.0,Dense,30-100B
1358,294,0.0022,27509053644.0,Dense,30-100B
1041,1,0.0013,27513037183.0,Dense,30-100B
1613,150,0.0014,27517001998.0,Dense,30-100B
1375,92,0.0016,27518019699.0,Dense,30-100B
420,21,0.0007,27518028319.0,Dense,30-100B
295,738,0.0008,27521159244.0,Dense,30-100B
3643,132,0.0006,27523016743.0,Dense,30-100B
3013,172,0.0009,27523016782.0,Dense,30-100B
3344,191,0.0006,27524036566.0,Dense,30-100B
1124,83,0.0005,27525011419.0,Dense,30-100B
2600,244,0.0014,27528012953.0,Dense,30-100B
2965,323,0.0012,27531067173.0,Dense,30-100B
317,6,0.0008,27533026159.0,Dense,30-100B
3351,154,0.0026,27536020493.0,Dense,30-100B
2388,438,0.0015,27538040517.0,Dense,30-100B
1597,633,0.0014,27539004864.0,Dense,30-100B
260,644,0.0015,27541012768.0,Dense,30-100B
2290,550,0.0018,27541101769.0,Dense,30-100B
366,573,0.0028,27547020602.0,Dense,30-100B
1200,96,0.0021,27547147835.0,Dense,30-100B
955,143,0.0007,27551079610.0,Dense,30-100B
1479,320,0.0024,27552083149.0,Dense,30-100B
1778,140,0.0016,27556030545.0,Dense,30-100B
71,376,0.0023,27556053761.0,Dense,30-100B
782,36,0.0007,27558034919.0,Dense,30-100B
2955,224,0.0021,27558094339.0,Dense,30-100B
2898,287,0.0012,27562071095.0,Dense,30-100B
3224,264,0.0021,27562113402.0,Dense,30-100B
2903,157,0.0008,27566005914.0,Dense,30-100B
552,151,0.0007,27566141620.0,Dense,30-100B
1811,199,0.0014,27568004349.0,Dense,30-100B
116,34,0.0007,27569005622.0,Dense,30-100B
1040,1,0.0008,27572006782.0,Dense,30-100B
325,31,0.0008,27572039386.0,Dense,30-100B
3069,219,0.0022,27573020201.0,Dense,30-100B
844,41,0.0007,27573155449.0,Dense,30-100B
1542,119,0.0007,27576037562.0,Dense,30-100B
955,126,0.0008,27580036877.0,Dense,30-100B
1842,18,0.0021,27581011279.0,Dense,30-100B
839,2112,0.0016,27581094410.0,Dense,30-100B
2537,402,0.0008,27584023618.0,Dense,30-100B
3443,190,0.0015,27586066770.0,Dense,30-100B
1024,71,0.0013,27586072369.0,Dense,30-100B
2899,131,0.0007,27588014237.0,Dense,30-100B
371,1537,0.0021,27594043246.0,Dense,30-100B
2911,316,0.0015,27594073851.0,Dense,30-100B
3643,103,0.0015,27595038787.0,Dense,30-100B
2887,229,0.0014,27599069399.0,Dense,30-100B
65,1,0.0007,27603007384.0,Dense,30-100B
2270,331,0.0021,27604048297.0,Dense,30-100B
1319,88,0.0013,27607036651.0,Dense,30-100B
3643,206,0.0015,27608066716.0,Dense,30-100B
216,630,0.0014,27608074255.0,Dense,30-100B
2182,595,0.0023,27610012512.0,Dense,30-100B
2222,525,0.0015,27611040951.0,Dense,30-100B
1610,133,0.0022,27611066828.0,Dense,30-100B
948,55,0.0016,27615078182.0,Dense,30-100B
2364,777,0.0017,27616126416.0,Dense,30-100B
2144,376,0.0022,27618011077.0,Dense,30-100B
566,12,0.0012,27624065635.0,Dense,30-100B
392,12,0.0013,27626042482.0,Dense,30-100B
1343,141,0.0018,27628016554.0,Dense,30-100B
1651,282,0.0017,27628021775.0,Dense,30-100B
862,1,0.0012,27629081131.0,Dense,30-100B
3124,1438,0.0013,27634095347.0,Dense,30-100B
2517,130,0.0016,27635009449.0,Dense,30-100B
94,1,0.0013,27635119155.0,Dense,30-100B
455,55,0.0013,27637111779.0,Dense,30-100B
1646,257,0.0016,27644004322.0,Dense,30-100B
79,15,0.0007,27645048324.0,Dense,30-100B
1984,3,0.0013,27650127073.0,Dense,30-100B
1467,307,0.0022,27662040967.0,Dense,30-100B
851,12,0.0012,27666041202.0,Dense,30-100B
2090,32,0.0017,27671017516.0,Dense,30-100B
3630,103,0.0006,27679062243.0,Dense,30-100B
2258,562,0.0021,27679090184.0,Dense,30-100B
3445,104,0.0009,27681039752.0,Dense,30-100B
539,16,0.0013,27687015023.0,Dense,30-100B
845,1,0.0012,27688015766.0,Dense,30-100B
109,493,0.0015,27688153104.0,Dense,30-100B
3344,167,0.0014,27692020474.0,Dense,30-100B
1328,69,0.0013,27692043755.0,Dense,30-100B
7451,37,0.0013,27693046121.0,Dense,30-100B
1369,124,0.0018,27694082113.0,Dense,30-100B
430,55,0.0013,27696047246.0,Dense,30-100B
476,25,0.0022,27696068790.0,Dense,30-100B
1676,166,0.0018,27701128643.0,Dense,30-100B
3630,134,0.0007,27703050436.0,Dense,30-100B
895,37,0.0007,27706045519.0,Dense,30-100B
1568,201,0.0024,27706135930.0,Dense,30-100B
698,1388,0.0016,27709051983.0,Dense,30-100B
624,31,0.0012,27713067347.0,Dense,30-100B
656,19,0.0013,27714087209.0,Dense,30-100B
2188,625,0.0014,27717110321.0,Dense,30-100B
2197,181,0.0016,27718037701.0,Dense,30-100B
653,79,0.0013,27718073113.0,Dense,30-100B
48,567,0.0006,27726013869.0,Dense,30-100B
140,1,0.0013,27738029477.0,Dense,30-100B
3643,126,0.0021,27739014383.0,Dense,30-100B
127,1,0.0008,27740100363.0,Dense,30-100B
142,1,0.0008,27742012006.0,Dense,30-100B
397,1638,0.0012,27749018844.0,Dense,30-100B
1121,25,0.0008,27752004606.0,Dense,30-100B
6964,498,0.0017,27753040703.0,Dense,30-100B
1463,208,0.0014,27757010408.0,Dense,30-100B
3643,103,0.002,27762014367.0,Dense,30-100B
3724,154,0.0013,27769087637.0,Dense,30-100B
1662,14,0.0022,27771046915.0,Dense,30-100B
1662,177,0.0022,27774024874.0,Dense,30-100B
512,10,0.0013,27776128957.0,Dense,30-100B
2007,204,0.0017,27781019504.0,Dense,30-100B
98,51,0.0014,27787030988.0,Dense,30-100B
820,32,0.0012,27789042771.0,Dense,30-100B
2308,702,0.0025,27789065565.0,Dense,30-100B
283,1,0.0015,27789105254.0,Dense,30-100B
2604,51,0.0023,27793130915.0,Dense,30-100B
338,22,0.0009,27794017000.0,Dense,30-100B
552,1654,0.0008,27795006640.0,Dense,30-100B
841,27,0.0009,27795010631.0,Dense,30-100B
2253,306,0.0017,27797023930.0,Dense,30-100B
860,209,0.0021,27797108445.0,Dense,30-100B
3224,113,0.0005,27799012997.0,Dense,30-100B
1050,54,0.0012,27800052538.0,Dense,30-100B
103,1,0.0007,27801056024.0,Dense,30-100B
3344,261,0.0021,27802005883.0,Dense,30-100B
2331,504,0.0016,27815037186.0,Dense,30-100B
2440,542,0.0021,27818054394.0,Dense,30-100B
403,117,0.0012,27818077099.0,Dense,30-100B
697,70,0.001,27824032807.0,Dense,30-100B
1019,977,0.0012,27824077159.0,Dense,30-100B
3643,184,0.0022,27825068097.0,Dense,30-100B
3344,245,0.0022,27825074916.0,Dense,30-100B
2529,134,0.0022,27826049931.0,Dense,30-100B
72,555,0.0008,27828021655.0,Dense,30-100B
1719,125,0.0021,27831071318.0,Dense,30-100B
813,32,0.0023,27832131237.0,Dense,30-100B
2465,322,0.0014,27833055742.0,Dense,30-100B
3643,149,0.0017,27835086530.0,Dense,30-100B
3351,175,0.0016,27836021916.0,Dense,30-100B
300,1666,0.0008,27848091198.0,Dense,30-100B
529,1,0.0007,27851016981.0,Dense,30-100B
1000,71,0.0043,27852040644.0,Dense,30-100B
